sample_file_name	sample_name
553581.3.RefSeq.faa	Staphylococcus aureus A9299
992114.3.RefSeq.faa	Helicobacter pylori Hp P-28b
1169675.3.RefSeq.faa	Streptococcus sp. GMD6S
992117.3.RefSeq.faa	Helicobacter pylori Hp M1
580049.3.RefSeq.faa	Chlamydia trachomatis B/Jali20/OT
992111.3.RefSeq.faa	Helicobacter pylori Hp P-25c
992112.3.RefSeq.faa	Helicobacter pylori Hp P-25d
1074130.3.RefSeq.faa	Streptococcus mutans TCI-154
1281779.3.RefSeq.faa	Agrobacterium tumefaciens str. Cherry 2E-2-2
580047.4.RefSeq.faa	Chlamydia trachomatis A2497
992118.3.RefSeq.faa	Helicobacter pylori Hp M2
992119.3.RefSeq.faa	Helicobacter pylori Hp M3
1078029.12.RefSeq.faa	Escherichia coli O113:H21 str. CL-3
1154970.3.RefSeq.faa	Streptococcus agalactiae GB01003
1031536.3.RefSeq.faa	Campylobacter lari subsp. concheus LMG 11760
1520.6.RefSeq.faa	Clostridium beijerinckii 59B
1522.7.RefSeq.faa	[Clostridium] innocuum AN88
1388141.3.RefSeq.faa	Staphylococcus aureus M0214
1352602.3.RefSeq.faa	Streptococcus equi subsp. zooepidemicus S31A1
1352603.4.RefSeq.faa	Salmonella enterica subsp. enterica serovar Typhimurium str. STm7
1388137.3.RefSeq.faa	Staphylococcus aureus M0207
1388136.3.RefSeq.faa	Staphylococcus aureus M0205
1388135.3.RefSeq.faa	Staphylococcus aureus M0204
1388134.3.RefSeq.faa	Staphylococcus aureus M0203
1388133.3.RefSeq.faa	Staphylococcus aureus M0202
1388132.3.RefSeq.faa	Staphylococcus aureus M0201
1388131.3.RefSeq.faa	Staphylococcus aureus M0199
1388130.3.RefSeq.faa	Staphylococcus aureus M0198
1154971.3.RefSeq.faa	Streptococcus agalactiae GB01004
1388139.3.RefSeq.faa	Staphylococcus aureus M0209
1388138.3.RefSeq.faa	Staphylococcus aureus M0208
1443888.3.RefSeq.faa	Rhodococcus fascians 02-815
1227739.3.RefSeq.faa	Hymenobacter sp. DY53
381666.6.RefSeq.faa	Ralstonia eutropha H16
1226740.3.RefSeq.faa	Staphylococcus aureus subsp. aureus VH60
1388146.3.RefSeq.faa	Staphylococcus aureus M0224
1226335.3.RefSeq.faa	Lactobacillus helveticus CIRM-BIA 953
1413374.3.RefSeq.faa	Staphylococcus aureus Sau 44
1218582.3.RefSeq.faa	Leptospira kirschneri serovar Valbuzzi str. Duyster
1136179.4.RefSeq.faa	Rhodococcus erythropolis CCM2595
760841.3.RefSeq.faa	Streptococcus pneumoniae GA47562
760840.3.RefSeq.faa	Streptococcus pneumoniae GA47522
760843.3.RefSeq.faa	Streptococcus pneumoniae GA47628
760842.3.RefSeq.faa	Streptococcus pneumoniae GA47597
760845.3.RefSeq.faa	Streptococcus pneumoniae GA47751
760844.3.RefSeq.faa	Streptococcus pneumoniae GA47688
760847.3.RefSeq.faa	Streptococcus pneumoniae GA47778
1115814.3.RefSeq.faa	Streptococcus pyogenes GA40634
1392052.3.RefSeq.faa	Staphylococcus aureus M1045
760848.3.RefSeq.faa	Streptococcus pneumoniae GA47794
641526.4.RefSeq.faa	Winogradskyella psychrotolerans RS-3
872325.3.RefSeq.faa	Lactobacillus gigeriorum CRBIP 24.85
505682.4.RefSeq.faa	Ureaplasma parvum serovar 3 str. ATCC 27815
1388242.3.RefSeq.faa	Staphylococcus aureus M0362
1413378.3.RefSeq.faa	Staphylococcus aureus Sau 93
1388147.3.RefSeq.faa	Staphylococcus aureus M0225
1328870.3.RefSeq.faa	Enterococcus faecium UC7251
1413379.3.RefSeq.faa	Staphylococcus aureus Sau 95
1332072.3.RefSeq.faa	Pantoea agglomerans Tx10
1332071.4.RefSeq.faa	Serratia fonticola AU-AP2C
1332070.3.RefSeq.faa	Serratia fonticola AU-P3(3)
1226633.3.RefSeq.faa	Fusobacterium necrophorum subsp. funduliforme B35
1332074.3.RefSeq.faa	Pantoea ananatis BRT175
1412599.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20100089
1412598.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20100088
1115815.3.RefSeq.faa	Streptococcus pyogenes GA19681
1392051.3.RefSeq.faa	Staphylococcus aureus M1043
936588.3.RefSeq.faa	Veillonella sp. ACP1
1412593.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121176
1412592.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121175
1412591.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20130348
1412590.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20130347
1412597.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121180
1412596.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121179
1412595.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121178
1412594.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20121177
1169206.3.RefSeq.faa	Brucella abortus 600/64
1169207.3.RefSeq.faa	Brucella abortus 63/130
1169204.3.RefSeq.faa	Brucella abortus 355/78
1169205.3.RefSeq.faa	Brucella abortus 544
1169203.3.RefSeq.faa	Brucella abortus 225/65
404974.7.RefSeq.faa	Vibrio cholerae AM-19226
1169208.3.RefSeq.faa	Brucella abortus 63/138
1169209.3.RefSeq.faa	Brucella abortus 63/144
1131812.3.RefSeq.faa	Flavobacterium sp. 83
992176.3.RefSeq.faa	Yersinia pestis PY-94
1074252.3.RefSeq.faa	Staphylococcus aureus subsp. aureus HO 5096 0412
1115816.3.RefSeq.faa	Streptococcus pyogenes GA06023
452863.6.RefSeq.faa	Arthrobacter chlorophenolicus A6
992177.3.RefSeq.faa	Yersinia pestis PY-95
1420916.4.RefSeq.faa	Marinobacter similis A3d10
1114972.3.RefSeq.faa	Lactobacillus rossiae DSM 15814
698758.3.RefSeq.faa	Amphibacillus xylanus NBRC 15112
1158678.3.RefSeq.faa	Enterococcus faecalis RC73
992174.3.RefSeq.faa	Yersinia pestis PY-92
936581.3.RefSeq.faa	Streptococcus sp. CM7
992175.3.RefSeq.faa	Yersinia pestis PY-93
936580.3.RefSeq.faa	Streptococcus sp. CM6
1421868.3.RefSeq.faa	Staphylococcus aureus H88188
992172.3.RefSeq.faa	Yersinia pestis PY-90
135487.3.RefSeq.faa	Nocardia cyriacigeorgica GUH-2
33905.21.RefSeq.faa	Bifidobacterium thermophilum
992173.3.RefSeq.faa	Yersinia pestis PY-91
1115817.3.RefSeq.faa	Streptococcus pyogenes GA40468
1158674.3.RefSeq.faa	Enterococcus faecalis RM3817
992170.3.RefSeq.faa	Yersinia pestis PY-88
992171.3.RefSeq.faa	Yersinia pestis PY-89
1158672.3.RefSeq.faa	Enterococcus faecalis T15
1220583.3.RefSeq.faa	Gordonia aichiensis NBRC 108223
936587.3.RefSeq.faa	Streptococcus sp. OBRC6
1220585.4.RefSeq.faa	Bacillus weihenstephanensis NBRC 101238 = DSM 11821
888439.3.RefSeq.faa	Actinomyces neuii BVS029A5
1158670.3.RefSeq.faa	Enterococcus faecalis 5952
391165.9.RefSeq.faa	Granulibacter bethesdensis CGDNIH1
709991.3.RefSeq.faa	Odoribacter splanchnicus DSM 220712
931453.3.RefSeq.faa	Staphylococcus aureus subsp. aureus CIG149
1291358.3.RefSeq.faa	Leptospira interrogans serovar Pyrogenes str. Sri Lanka 14
1291359.3.RefSeq.faa	Leptospira interrogans serovar Pomona str. 2006006962
611303.6.RefSeq.faa	Mycobacterium tuberculosis CPHL_A [PRJNA238926]
1116039.3.RefSeq.faa	Escherichia coli P0299438.4
1116038.3.RefSeq.faa	Escherichia coli P0299438.3
1116037.3.RefSeq.faa	Escherichia coli BCE001_MS16
1116036.3.RefSeq.faa	Escherichia coli 2875150
1116035.3.RefSeq.faa	Escherichia coli 2875000
1291351.3.RefSeq.faa	Leptospira interrogans serovar Icterohaemorrhagiae str. RGA
1248732.3.RefSeq.faa	Neisseria meningitidis 992008
1116032.3.RefSeq.faa	Escherichia coli 2871950
1291354.3.RefSeq.faa	Leptospira interrogans serovar Pyrogenes str. Sri Lanka 46
1116030.3.RefSeq.faa	Escherichia coli 2866750
1339326.3.RefSeq.faa	Bacteroides fragilis str. S36L5
1398964.3.RefSeq.faa	Acinetobacter baumannii UH20108
1438678.3.RefSeq.faa	Escherichia coli BIDMC 74
1438679.3.RefSeq.faa	Escherichia coli BIDMC 75
1398961.3.RefSeq.faa	Acinetobacter baumannii UH18608
1398960.3.RefSeq.faa	Acinetobacter baumannii UH16208
1398963.3.RefSeq.faa	Acinetobacter baumannii UH19908
1398962.3.RefSeq.faa	Acinetobacter baumannii UH19608
1438672.3.RefSeq.faa	Escherichia coli BIDMC 64
1438673.3.RefSeq.faa	Escherichia coli BIDMC 65
1438670.3.RefSeq.faa	Escherichia coli BIDMC 62
1438671.3.RefSeq.faa	Escherichia coli BIDMC 63
1438676.3.RefSeq.faa	Escherichia coli BIDMC 72
1438677.3.RefSeq.faa	Escherichia coli BIDMC 73
1438674.3.RefSeq.faa	Escherichia coli BIDMC 70
1438675.3.RefSeq.faa	Escherichia coli BIDMC 71
1388566.3.RefSeq.faa	Staphylococcus aureus M0752
999406.3.RefSeq.faa	Clostridium clostridioforme 90A6
1195464.3.RefSeq.faa	Bacillus thuringiensis MC28
1190567.3.RefSeq.faa	Stenotrophomonas maltophilia EPM1
1053184.3.RefSeq.faa	Bacillus cereus BAG3X2-2
1256229.3.RefSeq.faa	Lactobacillus paracasei subsp. tolerans Lpl14
550748.4.RefSeq.faa	Ureaplasma urealyticum serovar 4 str. ATCC 27816
1256226.3.RefSeq.faa	Lactobacillus paracasei subsp. paracasei Lpp226
1256225.3.RefSeq.faa	Lactobacillus paracasei subsp. paracasei Lpp225
1256224.3.RefSeq.faa	Lactobacillus paracasei subsp. paracasei Lpp223
1154859.3.RefSeq.faa	Streptococcus agalactiae LMG 14609
1256222.3.RefSeq.faa	Lactobacillus paracasei subsp. paracasei Lpp46
1190569.3.RefSeq.faa	Neisseria meningitidis 96037
1256220.3.RefSeq.faa	Lactobacillus paracasei subsp. paracasei Lpp17
1166948.3.RefSeq.faa	Halomonas xinjiangensis TRM 0175
1344987.4.RefSeq.faa	Staphylococcus epidermidis WI09
1173948.3.RefSeq.faa	Salmonella enterica subsp. houtenae serovar 50:g,z51:- str. 01-0133
1422188.3.RefSeq.faa	Staphylococcus aureus DAR3891
1238450.3.RefSeq.faa	Vibrio nigripulchritudo SOn1
1238451.3.RefSeq.faa	Vibrio nigripulchritudo Wn13
1422183.3.RefSeq.faa	Staphylococcus aureus DAR3868
1422182.3.RefSeq.faa	Staphylococcus aureus DAR3864
1173940.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Worthington str. ATCC 9607
1422180.3.RefSeq.faa	Staphylococcus aureus DAR3861
1422187.3.RefSeq.faa	Staphylococcus aureus DAR3886
1422186.3.RefSeq.faa	Staphylococcus aureus DAR3885
1422185.3.RefSeq.faa	Staphylococcus aureus DAR3871
1422184.3.RefSeq.faa	Staphylococcus aureus DAR3870
1165945.3.RefSeq.faa	Escherichia coli O111:H8 str. CVM9570
1165944.3.RefSeq.faa	Escherichia coli O111:H8 str. CVM9634
1165947.3.RefSeq.faa	Escherichia coli O111:H11 str. CVM9553
1165946.3.RefSeq.faa	Escherichia coli O111:H11 str. CVM9534
1165941.3.RefSeq.faa	Escherichia coli O103:H2 str. CVM9450
1328413.3.RefSeq.faa	Klebsiella pneumoniae BIDMC 18B
1165943.3.RefSeq.faa	Escherichia coli O111:H8 str. CVM9574
1165942.3.RefSeq.faa	Escherichia coli O111:H8 str. CVM9602
742733.3.RefSeq.faa	Clostridium citroniae WAL-17108
742730.3.RefSeq.faa	Citrobacter freundii 4_7_47CFAA
1165949.3.RefSeq.faa	Escherichia coli O26:H11 str. CVM9942
1365186.3.RefSeq.faa	Klebsiella pneumoniae KP-1
1328418.3.RefSeq.faa	Klebsiella pneumoniae BIDMC 23
1328419.3.RefSeq.faa	Klebsiella pneumoniae BIDMC 24
1411022.3.RefSeq.faa	Tannerella sp. oral taxon BU063 isolate Cell 1/3
1388560.3.RefSeq.faa	Staphylococcus aureus M0105
290339.8.RefSeq.faa	Cronobacter sakazakii ATCC BAA-894
290338.8.RefSeq.faa	Citrobacter koseri ATCC BAA-895
1002369.4.RefSeq.faa	Clostridium difficile 70-100-2010
1687.3.RefSeq.faa	Bifidobacterium coryneforme
1002365.5.RefSeq.faa	Lactobacillus rhamnosus ATCC 21052
1002364.3.RefSeq.faa	Hafnia alvei ATCC 51873
1002367.3.RefSeq.faa	Prevotella stercorea DSM 18206
1208627.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001108
290336.4.RefSeq.faa	Klebsiella oxytoca M5al
1422455.3.RefSeq.faa	Staphylococcus aureus VET0130R
1208628.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001109
1422325.3.RefSeq.faa	Staphylococcus aureus DAR5851
1422324.3.RefSeq.faa	Staphylococcus aureus DAR5852
1422451.3.RefSeq.faa	Staphylococcus aureus VET0126R
1422322.3.RefSeq.faa	Staphylococcus aureus DAR5854
1422321.3.RefSeq.faa	Staphylococcus aureus DAR5855
1208629.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN001112
1422459.3.RefSeq.faa	Staphylococcus aureus VET0136R
1422458.3.RefSeq.faa	Staphylococcus aureus VET0134R
1422329.3.RefSeq.faa	Staphylococcus aureus DAR5847
1422328.3.RefSeq.faa	Staphylococcus aureus DAR5848
387093.6.RefSeq.faa	Sulfurovum sp. NBC37-1
1144316.3.RefSeq.faa	Chryseobacterium sp. CF314
401614.17.RefSeq.faa	Francisella tularensis subsp. novicida U112
1265827.4.RefSeq.faa	Listeria grayi FSL F6-1183
1265822.4.RefSeq.faa	Listeria fleischmannii FSL S10-1203
1265820.5.RefSeq.faa	Listeriaceae bacterium FSL F6-969
1412605.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120590
1434140.3.RefSeq.faa	Shigella flexneri Shi06AH028
1300150.4.RefSeq.faa	Enterococcus mundtii QU 25
1434141.3.RefSeq.faa	Shigella flexneri Shi06HN244
1310640.3.RefSeq.faa	Acinetobacter baumannii 342950
1391468.3.RefSeq.faa	Enterococcus faecalis BM4539
1434142.3.RefSeq.faa	Shigella flexneri Shi06GS37
1310641.3.RefSeq.faa	Acinetobacter baumannii 1440422
1391467.3.RefSeq.faa	Enterococcus faecium BM4538
1029985.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. 6.0562-1
632516.3.RefSeq.faa	Caldicellulosiruptor lactoaceticus 6A
1391466.3.RefSeq.faa	Enterococcus faecium NEF1
1434144.3.RefSeq.faa	Shigella flexneri Shi06AH130
997353.4.RefSeq.faa	Prevotella pallens ATCC 700821
687860.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Dublin str. HWS51
997355.3.RefSeq.faa	Propionibacterium avidum ATCC 25577
1397701.3.RefSeq.faa	Brucella abortus S99
1397702.5.RefSeq.faa	Candidatus Rickettsia gravesii BWI-1
1159060.3.RefSeq.faa	Helicobacter pylori GAMchJs114i
1391464.3.RefSeq.faa	Listeria monocytogenes serotype 4bV str. LS542
1029980.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Kentucky str. 5349
1409418.3.RefSeq.faa	Staphylococcus aureus CHOC6056
1409419.3.RefSeq.faa	Staphylococcus aureus COAS6038
1409416.3.RefSeq.faa	Staphylococcus aureus CHOC6045
1409417.3.RefSeq.faa	Staphylococcus aureus SJUD6086
1409414.3.RefSeq.faa	Staphylococcus aureus PLAC6017
1434147.3.RefSeq.faa	Shigella flexneri 2002103
1409412.3.RefSeq.faa	Staphylococcus aureus TUSH6001
1409413.3.RefSeq.faa	Staphylococcus aureus HOAG6068
1409410.3.RefSeq.faa	Staphylococcus aureus WMCS6019
1409411.3.RefSeq.faa	Staphylococcus aureus MISS6103
512767.4.RefSeq.faa	Streptococcus pneumoniae BS397
1434148.3.RefSeq.faa	Shigella flexneri Shi05SX04
457404.5.RefSeq.faa	Fusobacterium ulcerans 12-1B
457405.9.RefSeq.faa	Fusobacterium nucleatum subsp. animalis 7_1 [PRJNA32483]
457402.3.RefSeq.faa	Eubacterium sp. 3_1_31
1169374.3.RefSeq.faa	Escherichia coli KTE106
457400.3.RefSeq.faa	Escherichia sp. 1_1_43
457401.3.RefSeq.faa	Escherichia sp. 4_1_40B
608534.3.RefSeq.faa	Oribacterium sp. oral taxon 078 str. F0262
1027396.3.RefSeq.faa	Listeria monocytogenes str. Scott A
1204719.3.RefSeq.faa	Phocaeicola abscessus CCUG 55929
512769.4.RefSeq.faa	Streptococcus pneumoniae BS458
512768.4.RefSeq.faa	Streptococcus pneumoniae BS457
693991.3.RefSeq.faa	Fusobacterium nucleatum subsp. polymorphum F0401
871237.3.RefSeq.faa	Streptococcus infantis SK1302
1124970.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Typhimurium str. 86-0368
1449076.3.RefSeq.faa	Sphingomonas sp. UNC305MFCol5.2
243233.7.RefSeq.faa	Methylococcus capsulatus str. Bath
437671.3.RefSeq.faa	Brucella sp. F96/2
437670.3.RefSeq.faa	Brucella sp. F23/97
1122176.3.RefSeq.faa	Lewinella cohaerens DSM 23179
1409733.3.RefSeq.faa	Staphylococcus aureus KINW6056
1409732.3.RefSeq.faa	Staphylococcus aureus HBHO6024
882873.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. CDC_2010K_1884
882872.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. CDC_2010K_1882
882875.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. CDC_2010K_1566
882874.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. CDC_2010K_1594
882877.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. CDC_2010K_1543
882876.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. CDC_2010K_1580
882879.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. CDC_2010K_1810
882878.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Enteritidis str. CDC_2010K_1441
1409739.3.RefSeq.faa	Staphylococcus aureus KINW6066
1409738.3.RefSeq.faa	Staphylococcus aureus UCIM6144
1212573.3.RefSeq.faa	Shigella boydii 08-0280
1212571.3.RefSeq.faa	Shigella flexneri S7737
1212570.3.RefSeq.faa	Shigella boydii S7334
1212577.3.RefSeq.faa	Shigella boydii 09-0344
1212576.3.RefSeq.faa	Shigella boydii 08-6341
1212575.3.RefSeq.faa	Shigella boydii 08-2675
1423323.5.RefSeq.faa	Flavobacterium sp. AED
83655.6.RefSeq.faa	Leclercia adecarboxylata KY2
1212579.3.RefSeq.faa	Shigella boydii 248-1B
1212578.3.RefSeq.faa	Shigella flexneri MT1457
1182173.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000662
1182172.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000661
1182171.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Braenderup str. CFSAN000756
1182170.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Heidelberg str. CFSAN00328
1182177.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000752
1182176.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000700
1182175.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000680
1182174.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000669
1189619.4.RefSeq.faa	Psychroflexus gondwanensis ACAM 44
1182178.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Bareilly str. CFSAN000753
1042377.3.RefSeq.faa	Alteromonas sp. S89
469585.3.RefSeq.faa	Bacteroides sp. 1_1_14
746697.3.RefSeq.faa	Aequorivita sublithincola DSM 14238
1161413.3.RefSeq.faa	Streptococcus sp. ACC21
1161412.3.RefSeq.faa	Prevotella sp. ICM33
1161417.3.RefSeq.faa	Streptococcus sp. SR4
1161416.3.RefSeq.faa	Streptococcus sp. SR1
1161415.3.RefSeq.faa	Streptococcus sp. BS29a
1161414.3.RefSeq.faa	Streptococcus sp. BS21
699187.3.RefSeq.faa	Treponema denticola F0402
1123299.3.RefSeq.faa	Streptococcus castoreus DSM 17536
1123298.3.RefSeq.faa	Streptococcus caballi DSM 19004
699186.3.RefSeq.faa	Enterococcus faecalis R712
702437.3.RefSeq.faa	Selenomonas noxia F0398
1123290.4.RefSeq.faa	Sporosarcina ureae DSM 2281
1261070.4.RefSeq.faa	Gardnerella vaginalis JCP8481B
699185.3.RefSeq.faa	Enterococcus faecalis S613
1261072.3.RefSeq.faa	Bifidobacterium breve JCP7499
1078505.3.RefSeq.faa	Paenibacillus sp. HGH0039
883161.3.RefSeq.faa	Propionimicrobium lymphophilum ACS-093-V-SCH5
1315151.3.RefSeq.faa	Acinetobacter baumannii TG20546
1315150.3.RefSeq.faa	Acinetobacter baumannii TG20277
1315157.3.RefSeq.faa	Acinetobacter baumannii TG22146
1315156.3.RefSeq.faa	Acinetobacter baumannii TG22142
1315155.3.RefSeq.faa	Acinetobacter baumannii TG22112
1315154.3.RefSeq.faa	Acinetobacter baumannii TG22110
65058.18.RefSeq.faa	Corynebacterium ulcerans 210932
1315159.3.RefSeq.faa	Acinetobacter baumannii TG22150
1315158.3.RefSeq.faa	Acinetobacter baumannii TG22148
234267.13.RefSeq.faa	Candidatus Solibacter usitatus Ellin6076
714961.3.RefSeq.faa	Lysinibacillus fusiformis ZC1
553565.3.RefSeq.faa	Staphylococcus aureus A5937
1138903.3.RefSeq.faa	Enterococcus faecium E1613
1358.50.RefSeq.faa	Lactococcus lactis Bpl1
1388474.3.RefSeq.faa	Staphylococcus aureus M0707
1382517.3.RefSeq.faa	Burkholderia mallei A188
941639.3.RefSeq.faa	Bacillus coagulans 2-6
1388475.3.RefSeq.faa	Staphylococcus aureus M0708
1439008.3.RefSeq.faa	Streptococcus pyogenes ABC020014529
1439006.3.RefSeq.faa	Streptococcus pyogenes ABC020013952
1095552.3.RefSeq.faa	Methylobacter luteus IMV-B-3098
1439004.3.RefSeq.faa	Streptococcus pyogenes ABC020013551
1439002.3.RefSeq.faa	Streptococcus pyogenes ABC020013256
361575.7.RefSeq.faa	Arthrobacter phenanthrenivorans SWC37
1412707.3.RefSeq.faa	Staphylococcus aureus W75113
1388473.3.RefSeq.faa	Staphylococcus aureus M0706
1084234.3.RefSeq.faa	Yersinia pestis biovar Orientalis str. AS200901509
1446578.3.RefSeq.faa	Escherichia coli O121:H7 str. 2009C-3299
1192689.4.RefSeq.faa	Salmonella enterica subsp. enterica serovar Dublin str. DG22
1084233.3.RefSeq.faa	Yersinia pestis biovar Orientalis str. AS200901434
1084232.3.RefSeq.faa	Yersinia pestis biovar Orientalis str. AS200902147
1446574.3.RefSeq.faa	Escherichia coli O121:H19 str. 2011C-3609
1446575.3.RefSeq.faa	Escherichia coli O121:H19 str. K5198
1446576.3.RefSeq.faa	Escherichia coli O121:H19 str. K5269
1388471.3.RefSeq.faa	Staphylococcus aureus M0703
1446570.3.RefSeq.faa	Escherichia coli O121:H19 str. 2011C-3108
1446571.3.RefSeq.faa	Escherichia coli O121:H19 str. 2011C-3216
1446572.3.RefSeq.faa	Escherichia coli O121:H19 str. 2011C-3500
1446573.3.RefSeq.faa	Escherichia coli O121:H19 str. 2011C-3537
1408425.3.RefSeq.faa	Bartonella clarridgeiae ATCC 51734
1408427.3.RefSeq.faa	Bartonella elizabethae ATCC 49927
1388308.3.RefSeq.faa	Staphylococcus aureus M0462
1388309.3.RefSeq.faa	Staphylococcus aureus M0463
1408422.3.RefSeq.faa	Alkaliphilus transvaalensis ATCC 700919
1388304.3.RefSeq.faa	Staphylococcus aureus M0454
1388305.3.RefSeq.faa	Staphylococcus aureus M0457
1388306.3.RefSeq.faa	Staphylococcus aureus M0458
1388307.3.RefSeq.faa	Staphylococcus aureus M0459
789332.3.RefSeq.faa	Salmonella enterica subsp. enterica serovar Montevideo str. MD_MDA09249507
1388301.3.RefSeq.faa	Staphylococcus aureus M0451
1388302.3.RefSeq.faa	Staphylococcus aureus M0452
1388303.3.RefSeq.faa	Staphylococcus aureus M0453
1211813.3.RefSeq.faa	Alistipes sp. AP11
1246460.3.RefSeq.faa	Nocardiopsis lucentensis DSM 44048
218936.3.RefSeq.faa	Aeromonas simiae CIP 107798
1172206.3.RefSeq.faa	Neisseria meningitidis NMB
471223.3.RefSeq.faa	Geobacillus sp. WCH70
519441.6.RefSeq.faa	Streptobacillus moniliformis DSM 12112
1134839.3.RefSeq.faa	Enterococcus faecium R501
1134838.3.RefSeq.faa	Enterococcus faecium R499
1160230.3.RefSeq.faa	Brucella suis 92/63
1160231.3.RefSeq.faa	Brucella suis F8/06-2
1160232.3.RefSeq.faa	Brucella suis 63/252
1160233.3.RefSeq.faa	Brucella suis 92/29
1160234.3.RefSeq.faa	Brucella sp. UK38/05
1160235.3.RefSeq.faa	Brucella sp. 63/311
1134831.3.RefSeq.faa	Enterococcus faecium P1140
1134830.3.RefSeq.faa	Enterococcus faecium P1139
